diagnosis,table,column,row,value,repair,extended_diagnosis,file_path,data_type,nullable
organization edmoid error,so,organization_edmoid,1,422; 449; 432; 2248,https://edmo.seadatanet.org/report/422;https://edmo.seadatanet.org/report/449;https://edmo.seadatanet.org/report/432;https://edmo.seadatanet.org/report/2248,organization edmoid should be a list of URIs,/github/workspace/logsheets/filtered/sediment_observatory.csv,EMOBONList,False
organization edmoid error,wo,organization_edmoid,1,422;449;432;2248,https://edmo.seadatanet.org/report/422;https://edmo.seadatanet.org/report/449;https://edmo.seadatanet.org/report/432;https://edmo.seadatanet.org/report/2248,organization edmoid should be a list of URIs,/github/workspace/logsheets/filtered/water_observatory.csv,EMOBONList,False
source_mat_id error,ss,source_mat_id,1,EMOBON_BPNS_So_1,,source_mat_id should match ^EMOBON_BPNS_So_210701_meio_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,2,EMOBON_BPNS_So_2,,source_mat_id should match ^EMOBON_BPNS_So_210701_meio_2$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,3,EMOBON_BPNS_So_3,,source_mat_id should match ^EMOBON_BPNS_So_210701_meio_3$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,4,EMOBON_BPNS_So_4,,source_mat_id should match ^EMOBON_BPNS_So_210701_meio_4$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,5,EMOBON_BPNS_So_5,,source_mat_id should match ^EMOBON_BPNS_So_210726_micro_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,6,EMOBON_BPNS_So_6,,source_mat_id should match ^EMOBON_BPNS_So_210726_micro_2$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,7,EMOBON_BPNS_So_7,,source_mat_id should match ^EMOBON_BPNS_So_210726_micro_3$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,8,EMOBON_BPNS_So_8,,source_mat_id should match ^EMOBON_BPNS_So_210726_micro_4$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,9,EMOBON_BPNS_So_9,,source_mat_id should match ^EMOBON_BPNS_So_210726_micro_blank_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,10,EMOBON_BPNS_So_10,,source_mat_id should match ^EMOBON_BPNS_So_210726_micro_blank_2$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,11,EMOBON_BPNS_So_11,,source_mat_id should match ^EMOBON_BPNS_So_210825_micro_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,12,EMOBON_BPNS_So_12,,source_mat_id should match ^EMOBON_BPNS_So_210825_micro_2$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,13,EMOBON_BPNS_So_13,,source_mat_id should match ^EMOBON_BPNS_So_210825_micro_3$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,14,EMOBON_BPNS_So_14,,source_mat_id should match ^EMOBON_BPNS_So_210825_micro_4$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,15,EMOBON_BPNS_So_15,,source_mat_id should match ^EMOBON_BPNS_So_210825_micro_blank_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,16,EMOBON_BPNS_So_16,,source_mat_id should match ^EMOBON_BPNS_So_210825_micro_blank_2$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,17,EMOBON_BPNS_So_17,,source_mat_id should match ^EMOBON_BPNS_So_211028_micro_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,18,EMOBON_BPNS_So_18,,source_mat_id should match ^EMOBON_BPNS_So_211028_micro_2$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,19,EMOBON_BPNS_So_19,,source_mat_id should match ^EMOBON_BPNS_So_211028_micro_3$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,20,EMOBON_BPNS_So_20,,source_mat_id should match ^EMOBON_BPNS_So_211028_micro_4$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,21,EMOBON_BPNS_So_21,,source_mat_id should match ^EMOBON_BPNS_So_211028_micro_blank_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,22,EMOBON_BPNS_So_22,,source_mat_id should match ^EMOBON_BPNS_So_211028_micro_blank_2$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,23,EMOBON_BPNS_So_23,,source_mat_id should match ^EMOBON_BPNS_So_211028_macro_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,24,EMOBON_BPNS_So_24,,source_mat_id should match ^EMOBON_BPNS_So_211028_macro_2$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,25,EMOBON_BPNS_So_25,,source_mat_id should match ^EMOBON_BPNS_So_211028_macro_3$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,26,EMOBON_BPNS_So_26,,source_mat_id should match ^EMOBON_BPNS_So_211028_macro_4$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,27,EMOBON_BPNS_So_27,,source_mat_id should match ^EMOBON_BPNS_So_211028_macro_blank_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,28,EMOBON_BPNS_So_28,,source_mat_id should match ^EMOBON_BPNS_So_211028_meio_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,29,EMOBON_BPNS_So_29,,source_mat_id should match ^EMOBON_BPNS_So_211028_meio_2$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,30,EMOBON_BPNS_So_30,,source_mat_id should match ^EMOBON_BPNS_So_211028_meio_3$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,31,EMOBON_BPNS_So_31,,source_mat_id should match ^EMOBON_BPNS_So_211028_meio_4$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,32,EMOBON_BPNS_So_32,,source_mat_id should match ^EMOBON_BPNS_So_211028_meio_blank_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,33,EMOBON_BPNS_So_33,,source_mat_id should match ^EMOBON_BPNS_So_211223_micro_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,34,EMOBON_BPNS_So_34,,source_mat_id should match ^EMOBON_BPNS_So_211223_micro_2$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,35,EMOBON_BPNS_So_35,,source_mat_id should match ^EMOBON_BPNS_So_211223_micro_3$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,36,EMOBON_BPNS_So_36,,source_mat_id should match ^EMOBON_BPNS_So_211223_micro_4$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,37,EMOBON_BPNS_So_37,,source_mat_id should match ^EMOBON_BPNS_So_211223_micro_blank_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
source_mat_id error,ss,source_mat_id,38,EMOBON_BPNS_So_38,,source_mat_id should match ^EMOBON_BPNS_So_211223_micro_blank_2$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,False
